CUSTOMER;PRODOTTO;YW;START_DATE;END_DATE;PriceUnits;PriceVolume;Units;Volume;Value;WD
Customer D;COMPETITION 13;2020-28;44018;44024;16,6;41,5;1;0,4;16,6;2
Customer D;COMPETITION 13;2020-31;44039;44045;16,6;41,5;3;1,2;49,8;6
Customer D;COMPETITION 13;2020-32;44046;44052;16,6;45,27272727;3;1,1;49,8;3
Customer D;COMPETITION 13;2020-33;44053;44059;16,63333333;41,58333333;3;1,2;49,9;5
Customer D;COMPETITION 13;2020-34;44060;44066;16,32352941;42,69230769;17;6,5;277,5;6
Customer D;COMPETITION 13;2020-35;44067;44073;16,60909091;42,48837209;11;4,3;182,7;7
Customer D;COMPETITION 13;2020-36;44074;44080;16,6;44,26666667;4;1,5;66,4;3
Customer D;COMPETITION 13;2020-37;44081;44087;16,6;41,5;3;1,2;49,8;5
Customer D;COMPETITION 13;2020-38;44088;44094;16,62;41,55;5;2;83,1;5
Customer D;COMPETITION 13;2020-39;44095;44101;16,6;45,27272727;3;1,1;49,8;6
Customer D;COMPETITION 13;2020-40;44102;44108;16,6;41,5;3;1,2;49,8;2
Customer D;COMPETITION 13;2020-41;44109;44115;16,7;41,75;2;0,8;33,4;2
Customer D;COMPETITION 13;2020-42;44116;44122;16,625;47,5;4;1,4;66,5;4
Customer D;COMPETITION 13;2020-45;44137;44143;16,6;41,5;1;0,4;16,6;4
Customer D;COMPETITION 13;2020-52;44186;44192;16,6;41,5;1;0,4;16,6;1
Customer D;COMPETITION 13;2021-00;44193;44199;16,6;41,5;2;0,8;33,2;4
Customer D;COMPETITION 13;2021-01;44200;44206;16,6;41,5;1;0,4;16,6;4
Customer D;COMPETITION 13;2021-03;44214;44220;16,6;41,5;3;1,2;49,8;3
Customer D;COMPETITION 13;2021-04;44221;44227;16,6;45,27272727;3;1,1;49,8;3
Customer D;COMPETITION 13;2021-05;44228;44234;15;37,5;1;0,4;15;2
Customer D;COMPETITION 13;2021-06;44235;44241;16,46;48,41176471;5;1,7;82,3;5
Customer D;COMPETITION 13;2021-07;44242;44248;16,6;44,26666667;4;1,5;66,4;5
Customer D;COMPETITION 13;2021-08;44249;44255;16,6;41,5;1;0,4;16,6;3
Customer D;COMPETITION 13;2021-09;44256;44262;16,6;41,5;2;0,8;33,2;3
Customer D;COMPETITION 13;2021-10;44263;44269;15,63333333;39,08333333;3;1,2;46,9;3
Customer D;COMPETITION 13;2021-11;44270;44276;12,85;34,26666667;4;1,5;51,4;5
Customer D;COMPETITION 13;2021-12;44277;44283;9,94;24,85;5;2;49,7;4
Customer D;COMPETITION 13;2021-13;44284;44290;16,6;41,5;1;0,4;16,6;3
Customer D;COMPETITION 13;2021-14;44291;44297;16,6;41,5;3;1,2;49,8;4
Customer D;COMPETITION 13;2021-15;44298;44304;16,6;41,5;1;0,4;16,6;2
Customer D;COMPETITION 13;2021-23;44354;44360;16,6;47,42857143;2;0,7;33,2;3
Customer D;COMPETITION 13;2021-24;44361;44367;16,6;41,5;1;0,4;16,6;3
Customer D;COMPETITION 14;2018-25;43269;43275;13,99;79,94285714;20;3,5;279,8;14
Customer D;COMPETITION 14;2018-26;43276;43282;13,84158416;75,56756757;101;18,5;1398;58
Customer D;COMPETITION 14;2018-27;43283;43289;13,88342857;74,75692308;175;32,5;2429,6;69
Customer D;COMPETITION 14;2018-28;43290;43296;13,84773869;75,08719346;199;36,7;2755,7;79
Customer D;COMPETITION 14;2018-29;43297;43303;13,96470588;74,77165354;204;38,1;2848,8;77
Customer D;COMPETITION 14;2018-30;43304;43310;13,96184971;75,48125;173;32;2415,4;73
Customer D;COMPETITION 14;2018-31;43311;43317;13,97393939;75,84539474;165;30,4;2305,7;67
Customer D;COMPETITION 14;2018-32;43318;43324;13,925;74,61370717;172;32,1;2395,1;69
Customer D;COMPETITION 14;2018-33;43325;43331;13,84143646;73,68529412;181;34;2505,3;76
Customer D;COMPETITION 14;2018-34;43332;43338;13,93915663;74,40192926;166;31,1;2313,9;71
Customer D;COMPETITION 14;2018-35;43339;43345;10,66201717;56,71803653;466;87,6;4968,5;97
Customer D;COMPETITION 14;2018-36;43346;43352;10,88463357;58,13383838;423;79,2;4604,2;88
Customer D;COMPETITION 14;2018-37;43353;43359;13,85869565;73,69942197;184;34,6;2550;73
Customer D;COMPETITION 14;2018-38;43360;43366;10,40628931;55,80438449;318;59,3;3309,2;89
Customer D;COMPETITION 14;2018-39;43367;43373;9,706392694;51,28347407;438;82,9;4251,4;91
Customer D;COMPETITION 14;2018-40;43374;43380;13,97889447;75,18378378;199;37;2781,8;73
Customer D;COMPETITION 14;2018-41;43381;43387;13,85837321;75,03626943;209;38,6;2896,4;71
Customer D;COMPETITION 14;2018-42;43388;43394;13,83913043;74,40779221;207;38,5;2864,7;76
Customer D;COMPETITION 14;2018-43;43395;43401;13,16987448;71,37414966;239;44,1;3147,6;88
Customer D;COMPETITION 14;2018-44;43402;43408;13,78602151;74,97660819;186;34,2;2564,2;68
Customer D;COMPETITION 14;2018-45;43409;43415;14,01168831;76,24734982;154;28,3;2157,8;73
Customer D;COMPETITION 14;2018-46;43416;43422;13,9020202;76,03867403;198;36,2;2752,6;84
Customer D;COMPETITION 14;2018-47;43423;43429;13,72786885;75,89728097;183;33,1;2512,2;91
Customer D;COMPETITION 14;2018-48;43430;43436;13,85114943;74,61609907;174;32,3;2410,1;71
Customer D;COMPETITION 14;2018-49;43437;43443;13,6705314;74,07853403;207;38,2;2829,8;82
Customer D;COMPETITION 14;2018-50;43444;43450;9,709324009;51,80721393;429;80,4;4165,3;93
Customer D;COMPETITION 14;2018-51;43451;43457;9,492342342;51,21020656;444;82,3;4214,6;92
Customer D;COMPETITION 14;2018-52;43458;43464;10,89070796;57,50700935;226;42,8;2461,3;74
Customer D;COMPETITION 14;2019-01;43465;43471;13,64897959;71,91397849;196;37,2;2675,2;62
Customer D;COMPETITION 14;2019-02;43472;43478;13,6615894;71,87804878;151;28,7;2062,9;64
Customer D;COMPETITION 14;2019-03;43479;43485;13,76046512;73,04938272;172;32,4;2366,8;58
Customer D;COMPETITION 14;2019-04;43486;43492;13,67956989;74,18075802;186;34,3;2544,4;82
Customer D;COMPETITION 14;2019-05;43493;43499;13,75215054;73,29226361;186;34,9;2557,9;74
Customer D;COMPETITION 14;2019-06;43500;43506;13,82;74,76393443;165;30,5;2280,3;75
Customer D;COMPETITION 14;2019-07;43507;43513;13,54604651;74,29591837;215;39,2;2912,4;81
Customer D;COMPETITION 14;2019-08;43514;43520;13,76013514;75,42592593;148;27;2036,5;70
Customer D;COMPETITION 14;2019-09;43521;43527;10,74382979;58,44444444;235;43,2;2524,8;69
Customer D;COMPETITION 14;2019-10;43528;43534;9,724054983;51,44909091;291;55;2829,7;77
Customer D;COMPETITION 14;2019-11;43535;43541;9,641005291;51,54596888;378;70,7;3644,3;85
Customer D;COMPETITION 14;2019-12;43542;43548;13,05063291;70,13605442;158;29,4;2062;65
Customer D;COMPETITION 14;2019-13;43549;43555;13,86489362;73,63276836;188;35,4;2606,6;69
Customer D;COMPETITION 14;2019-14;43556;43562;13,79110169;73,80272109;236;44,1;3254,7;80
Customer D;COMPETITION 14;2019-15;43563;43569;13,88333333;75,02771363;234;43,3;3248,7;79
Customer D;COMPETITION 14;2019-16;43570;43576;13,80862745;74,13052632;255;47,5;3521,2;81
Customer D;COMPETITION 14;2019-17;43577;43583;13,4508;72,16094421;250;46,6;3362,7;85
Customer D;COMPETITION 14;2019-18;43584;43590;13,59446494;73,53493014;271;50,1;3684,1;89
Customer D;COMPETITION 14;2019-19;43591;43597;13,77425743;73,22105263;202;38;2782,4;70
Customer D;COMPETITION 14;2019-20;43598;43604;13,82783019;74,59287532;212;39,3;2931,5;76
Customer D;COMPETITION 14;2019-21;43605;43611;9,627386935;51,50134409;398;74,4;3831,7;85
Customer D;COMPETITION 14;2019-22;43612;43618;11,41312217;61,36982968;221;41,1;2522,3;79
Customer D;COMPETITION 14;2019-23;43619;43625;13,85885167;74,26923077;209;39;2896,5;79
Customer D;COMPETITION 14;2019-24;43626;43632;13,85989848;73,39784946;197;37,2;2730,4;76
Customer D;COMPETITION 14;2019-25;43633;43639;13,86063348;73,81204819;221;41,5;3063,2;86
Customer D;COMPETITION 14;2019-26;43640;43646;13,88846154;73,24543611;260;49,3;3611;84
Customer D;COMPETITION 14;2019-27;43647;43653;13,972;75,11827957;250;46,5;3493;81
Customer D;COMPETITION 14;2019-28;43654;43660;13,94514768;73,60801782;237;44,9;3305;79
Customer D;COMPETITION 14;2019-29;43661;43667;13,81238095;73,06297229;210;39,7;2900,6;77
Customer D;COMPETITION 14;2019-30;43668;43674;13,89814815;74,30693069;216;40,4;3002;75
Customer D;COMPETITION 14;2019-31;43675;43681;13,90981308;74,2319202;214;40,1;2976,7;80
Customer D;COMPETITION 14;2019-32;43682;43688;13,89218107;74,03070175;243;45,6;3375,8;81
Customer D;COMPETITION 14;2019-33;43689;43695;13,86146341;74,19321149;205;38,3;2841,6;70
Customer D;COMPETITION 14;2019-34;43696;43702;13,78967136;73,61403509;213;39,9;2937,2;83
Customer D;COMPETITION 14;2019-35;43703;43709;13,63738318;73,32663317;214;39,8;2918,4;82
Customer D;COMPETITION 14;2019-36;43710;43716;13,24127907;69,86196319;172;32,6;2277,5;80
Customer D;COMPETITION 14;2019-37;43717;43723;13,21451613;72,29117647;186;34;2457,9;82
Customer D;COMPETITION 14;2019-38;43724;43730;13,35773196;71,38842975;194;36,3;2591,4;75
Customer D;COMPETITION 14;2019-39;43731;43737;12,66008403;68,01580135;238;44,3;3013,1;87
Customer D;COMPETITION 14;2019-40;43738;43744;13,33373494;72,33333333;166;30,6;2213,4;76
Customer D;COMPETITION 14;2019-41;43745;43751;13,55053763;72,01142857;186;35;2520,4;81
Customer D;COMPETITION 14;2019-42;43752;43758;13,6863388;73,44868035;183;34,1;2504,6;80
Customer D;COMPETITION 14;2019-43;43759;43765;13,48487805;71,8025974;205;38,5;2764,4;84
Customer D;COMPETITION 14;2019-44;43766;43772;13,50833333;73,01801802;240;44,4;3242;84
Customer D;COMPETITION 14;2019-45;43773;43779;13,55;72,70731707;220;41;2981;86
Customer D;COMPETITION 14;2019-46;43780;43786;13,491;73,52043597;200;36,7;2698,2;77
Customer D;COMPETITION 14;2019-47;43787;43793;13,33163265;72,18232044;196;36,2;2613;76
Customer D;COMPETITION 14;2019-48;43794;43800;13,34779116;72,40958606;249;45,9;3323,6;80
Customer D;COMPETITION 14;2019-49;43801;43807;13,37751196;73,19109948;209;38,2;2795,9;82
Customer D;COMPETITION 14;2019-50;43808;43814;13,30621469;71,36969697;177;33;2355,2;82
Customer D;COMPETITION 14;2019-51;43815;43821;13,30349345;71,01398601;229;42,9;3046,5;80
Customer D;COMPETITION 14;2019-52;43822;43828;13,39933555;72,15026834;301;55,9;4033,2;87
Customer D;COMPETITION 14;2020-01;43829;43835;12,7893617;69,35769231;282;52;3606,6;89
Customer D;COMPETITION 14;2020-02;43836;43842;13,09964286;70,94584139;280;51,7;3667,9;89
Customer D;COMPETITION 14;2020-03;43843;43849;12,74789916;68,17977528;238;44,5;3034;78
Customer D;COMPETITION 14;2020-04;43850;43856;13,21442786;71,01871658;201;37,4;2656,1;80
Customer D;COMPETITION 14;2020-05;43857;43863;13,22358491;71,15228426;212;39,4;2803,4;74
Customer D;COMPETITION 14;2020-06;43864;43870;13,608;74,41875;175;32;2381,4;88
Customer D;COMPETITION 14;2020-07;43871;43877;13,39842105;73,7884058;190;34,5;2545,7;81
Customer D;COMPETITION 14;2020-08;43878;43884;13,28156682;71,51612903;217;40,3;2882,1;84
Customer D;COMPETITION 14;2020-09;43885;43891;13,47532468;73,41509434;231;42,4;3112,8;78
Customer D;COMPETITION 14;2020-10;43892;43898;13,71890244;74,74750831;164;30,1;2249,9;77
Customer D;COMPETITION 14;2020-11;43899;43905;11,32229299;61,72222222;314;57,6;3555,2;90
Customer D;COMPETITION 14;2020-12;43906;43912;9,895517241;54,24763705;290;52,9;2869,7;96
Customer D;COMPETITION 14;2020-13;43913;43919;10,79817352;59,26817043;219;39,9;2364,8;78
Customer D;COMPETITION 14;2020-14;43920;43926;13,73137255;74,5;153;28,2;2100,9;66
Customer D;COMPETITION 14;2020-15;43927;43933;13,69569378;74,93193717;209;38,2;2862,4;83
Customer D;COMPETITION 14;2020-16;43934;43940;13,44724409;73,61206897;127;23,2;1707,8;64
Customer D;COMPETITION 14;2020-17;43941;43947;13,49785714;73,81640625;140;25,6;1889,7;62
Customer D;COMPETITION 14;2020-18;43948;43954;13,50134228;72,88768116;149;27,6;2011,7;69
Customer D;COMPETITION 14;2020-19;43955;43961;13,65467626;74,72440945;139;25,4;1898;71
Customer D;COMPETITION 14;2020-20;43962;43968;13,58231293;75,06015038;147;26,6;1996,6;69
Customer D;COMPETITION 14;2020-21;43969;43975;13,44155844;73,40425532;154;28,2;2070;83
Customer D;COMPETITION 14;2020-22;43976;43982;13,8017341;75,32176656;173;31,7;2387,7;82
Customer D;COMPETITION 14;2020-23;43983;43989;13,82247191;74,10843373;178;33,2;2460,4;77
Customer D;COMPETITION 14;2020-24;43990;43996;13,68313953;74,24290221;172;31,7;2353,5;76
Customer D;COMPETITION 14;2020-25;43997;44003;13,52588235;74,41423948;170;30,9;2299,4;79
Customer D;COMPETITION 14;2020-26;44004;44010;13,60917874;73,93963255;207;38,1;2817,1;79
Customer D;COMPETITION 14;2020-27;44011;44017;13,69025641;74,77871148;195;35,7;2669,6;79
Customer D;COMPETITION 14;2020-28;44018;44024;13,58241206;73,24932249;199;36,9;2702,9;76
Customer D;COMPETITION 14;2020-29;44025;44031;13,56321244;73,94632768;193;35,4;2617,7;84
Customer D;COMPETITION 14;2020-30;44032;44038;13,72792793;74,87960688;222;40,7;3047,6;89
Customer D;COMPETITION 14;2020-31;44039;44045;13,78793103;75,08920188;232;42,6;3198,8;90
Customer D;COMPETITION 14;2020-32;44046;44052;13,65964126;73,93446602;223;41,2;3046,1;84
Customer D;COMPETITION 14;2020-33;44053;44059;13,73365385;75,17368421;208;38;2856,6;87
Customer D;COMPETITION 14;2020-34;44060;44066;13,72896175;73,89411765;183;34;2512,4;72
Customer D;COMPETITION 14;2020-35;44067;44073;13,61055556;73,79216867;180;33,2;2449,9;76
Customer D;COMPETITION 14;2020-36;44074;44080;13,78670213;76,23235294;188;34;2591,9;88
Customer D;COMPETITION 14;2020-37;44081;44087;13,76127168;74,396875;173;32;2380,7;80
Customer D;COMPETITION 14;2020-38;44088;44094;11,10788382;59,75446429;241;44,8;2677;80
Customer D;COMPETITION 14;2020-39;44095;44101;9,889750693;53,60660661;361;66,6;3570,2;93
Customer D;COMPETITION 14;2020-40;44102;44108;13,58648649;73,92647059;148;27,2;2010,8;72
Customer D;COMPETITION 14;2020-41;44109;44115;13,57377049;72,63157895;122;22,8;1656;55
Customer D;COMPETITION 14;2020-42;44116;44122;13,58444444;73,65060241;135;24,9;1833,9;70
Customer D;COMPETITION 14;2020-43;44123;44129;13,56747967;72,24242424;123;23,1;1668,8;65
Customer D;COMPETITION 14;2020-44;44130;44136;13,43692308;72,78333333;130;24;1746,8;69
Customer D;COMPETITION 14;2020-45;44137;44143;13,78174603;75,17316017;126;23,1;1736,5;61
Customer D;COMPETITION 14;2020-46;44144;44150;13,64233577;75,36290323;137;24,8;1869;66
Customer D;COMPETITION 14;2020-47;44151;44157;13,73826087;74,87677725;115;21,1;1579,9;59
Customer D;COMPETITION 14;2020-48;44158;44164;13,8;75,61643836;120;21,9;1656;63
Customer D;COMPETITION 14;2020-49;44165;44171;13,80353982;75,352657;113;20,7;1559,8;67
Customer D;COMPETITION 14;2020-50;44172;44178;13,75669291;74,98283262;127;23,3;1747,1;68
Customer D;COMPETITION 14;2020-51;44179;44185;13,38549618;72,45867769;131;24,2;1753,5;71
Customer D;COMPETITION 14;2020-52;44186;44192;13,69752066;74,32286996;121;22,3;1657,4;60
Customer D;COMPETITION 14;2021-00;44193;44199;13,57086093;75,06227106;151;27,3;2049,2;79
Customer D;COMPETITION 14;2021-01;44200;44206;13,70538462;74,54811715;130;23,9;1781,7;67
Customer D;COMPETITION 14;2021-02;44207;44213;13,77910448;75,36326531;134;24,5;1846,4;67
Customer D;COMPETITION 14;2021-03;44214;44220;13,76160714;73,74641148;112;20,9;1541,3;66
Customer D;COMPETITION 14;2021-04;44221;44227;13,63203883;75,0855615;103;18,7;1404,1;59
Customer D;COMPETITION 14;2021-05;44228;44234;13,66328125;75,38362069;128;23,2;1748,9;75
Customer D;COMPETITION 14;2021-06;44235;44241;13,67156863;74,97311828;102;18,6;1394,5;64
Customer D;COMPETITION 14;2021-07;44242;44248;13,83908046;76,68789809;87;15,7;1204;59
Customer D;COMPETITION 14;2021-08;44249;44255;13,78901099;76,04848485;91;16,5;1254,8;58
Customer D;COMPETITION 14;2021-09;44256;44262;13,66526316;75,91812865;95;17,1;1298,2;63
Customer D;COMPETITION 14;2021-10;44263;44269;13,35298507;72,73577236;134;24,6;1789,3;61
Customer D;COMPETITION 14;2021-11;44270;44276;13,48314607;75;89;16;1200;64
Customer D;COMPETITION 14;2021-12;44277;44283;11,85434783;63,16216216;138;25,9;1635,9;60
Customer D;COMPETITION 14;2021-13;44284;44290;13,68448276;74,87735849;116;21,2;1587,4;67
Customer D;COMPETITION 14;2021-14;44291;44297;13,72327586;74,38785047;116;21,4;1591,9;63
Customer D;COMPETITION 14;2021-15;44298;44304;13,69529412;74,62179487;85;15,6;1164,1;54
Customer D;COMPETITION 14;2021-16;44305;44311;13,83978495;75,26900585;93;17,1;1287,1;54
Customer D;COMPETITION 14;2021-17;44312;44318;13,69121622;75,60820896;148;26,8;2026,3;89
Customer D;COMPETITION 14;2021-18;44319;44325;13,3816092;73,22012579;87;15,9;1164,2;69
Customer D;COMPETITION 14;2021-19;44326;44332;13,28648649;70,5645933;111;20,9;1474,8;62
Customer D;COMPETITION 14;2021-20;44333;44339;13,21578947;72,7826087;114;20,7;1506,6;76
Customer D;COMPETITION 14;2021-21;44340;44346;12,93169399;72,59202454;183;32,6;2366,5;86
Customer D;COMPETITION 14;2021-22;44347;44353;13,448;73,40611354;125;22,9;1681;71
Customer D;COMPETITION 14;2021-23;44354;44360;13,40396825;72,17521368;126;23,4;1688,9;73
Customer D;COMPETITION 14;2021-24;44361;44367;13,74513889;74,97348485;144;26,4;1979,3;70
Customer D;COMPETITION 14;2021-25;44368;44374;13,69928571;74,3372093;140;25,8;1917,9;77
Customer D;COMPETITION 14;2021-26;44375;44381;13,71830986;75,79766537;142;25,7;1948;79
Customer D;COMPETITION 14;2021-27;44382;44388;13,77012195;74,53135314;164;30,3;2258,3;77
Customer D;COMPETITION 14;2021-28;44389;44395;12,87364865;68,7833935;148;27,7;1905,3;73
Customer D;COMPETITION 14;2021-29;44396;44402;13,34102564;72,26388889;156;28,8;2081,2;66
Customer D;COMPETITION 14;2021-30;44403;44409;13,09609375;69,84583333;128;24;1676,3;66
Customer D;COMPETITION 15;2018-05;43129;43135;4,038372093;46,26554174;1290;112,6;5209,5;95
Customer D;COMPETITION 15;2018-06;43136;43142;4,557687254;51,92215569;761;66,8;3468,4;84
Customer D;COMPETITION 15;2018-07;43143;43149;6,04478673;69,69672131;422;36,6;2550,9;76
Customer D;COMPETITION 15;2018-08;43150;43156;6,015805471;68,48442907;329;28,9;1979,2;76
Customer D;COMPETITION 15;2018-09;43157;43163;5,72418136;65,11461318;397;34,9;2272,5;76
Customer D;COMPETITION 15;2018-10;43164;43170;5,5827051;64,22959184;451;39,2;2517,8;82
Customer D;COMPETITION 15;2018-11;43171;43177;5,570445344;64,14452214;494;42,9;2751,8;73
Customer D;COMPETITION 15;2018-12;43178;43184;5,95210643;69,18556701;451;38,8;2684,4;79
Customer D;COMPETITION 15;2018-13;43185;43191;5,932938856;68,05429864;507;44,2;3008;81
Customer D;COMPETITION 15;2018-14;43192;43198;6,067120623;70,07865169;514;44,5;3118,5;76
Customer D;COMPETITION 15;2018-15;43199;43205;6,03203125;69,76807229;384;33,2;2316,3;70
Customer D;COMPETITION 15;2018-16;43206;43212;6,116755319;70,54907975;376;32,6;2299,9;74
Customer D;COMPETITION 15;2018-17;43213;43219;6,099797571;71,40521327;494;42,2;3013,3;77
Customer D;COMPETITION 15;2018-18;43220;43226;6,097578692;70,14763231;413;35,9;2518,3;72
Customer D;COMPETITION 15;2018-19;43227;43233;6,069269521;70,24781341;397;34,3;2409,5;65
Customer D;COMPETITION 15;2018-20;43234;43240;6,062693157;69,52911392;453;39,5;2746,4;72
Customer D;COMPETITION 15;2018-21;43241;43247;5,932372506;67,3929471;451;39,7;2675,5;73
Customer D;COMPETITION 15;2018-22;43248;43254;6,018045113;69;399;34,8;2401,2;70
Customer D;COMPETITION 15;2018-23;43255;43261;6,095251397;69,49363057;358;31,4;2182,1;60
Customer D;COMPETITION 15;2018-24;43262;43268;6,08005698;69,06472492;351;30,9;2134,1;67
Customer D;COMPETITION 15;2018-25;43269;43275;5,051815981;52,95431472;413;39,4;2086,4;69
Customer D;COMPETITION 15;2018-26;43276;43282;4,867323944;50,52339181;355;34,2;1727,9;54
Customer D;COMPETITION 15;2018-27;43283;43289;5,310211268;57,5610687;284;26,2;1508,1;46
Customer D;COMPETITION 15;2018-28;43290;43296;4,98680203;52,8172043;197;18,6;982,4;42
Customer D;COMPETITION 15;2018-29;43297;43303;5,160740741;56,18548387;135;12,4;696,7;33
Customer D;COMPETITION 15;2018-30;43304;43310;5,196190476;55,11111111;105;9,9;545,6;23
Customer D;COMPETITION 15;2018-31;43311;43317;4,969620253;50,98701299;79;7,7;392,6;18
Customer D;COMPETITION 15;2018-32;43318;43324;5,533333333;61,48148148;60;5,4;332;15
Customer D;COMPETITION 15;2018-33;43325;43331;5,281481481;57,04;54;5;285,2;17
Customer D;COMPETITION 15;2018-34;43332;43338;5,008108108;51,47222222;37;3,6;185,3;14
Customer D;COMPETITION 15;2018-35;43339;43345;5,818421053;61,41666667;38;3,6;221,1;10
Customer D;COMPETITION 15;2018-36;43346;43352;5,463157895;57,66666667;19;1,8;103,8;12
Customer D;COMPETITION 15;2018-37;43353;43359;6,191666667;70,76190476;24;2,1;148,6;11
Customer D;COMPETITION 15;2018-38;43360;43366;6,785714286;79,16666667;7;0,6;47,5;5
Customer D;COMPETITION 15;2018-39;43367;43373;4,838461538;48,38461538;13;1,3;62,9;8
Customer D;COMPETITION 15;2018-40;43374;43380;3,7;37;11;1,1;40,7;2
Customer D;COMPETITION 15;2018-41;43381;43387;4,86875;48,6875;16;1,6;77,9;8
Customer D;COMPETITION 15;2018-42;43388;43394;5,1875;59,28571429;16;1,4;83;7
Customer D;COMPETITION 15;2018-43;43395;43401;4,341176471;43,41176471;17;1,7;73,8;7
Customer D;COMPETITION 15;2018-44;43402;43408;5,821428571;74,09090909;14;1,1;81,5;6
Customer D;COMPETITION 15;2018-45;43409;43415;5,466666667;59,63636364;12;1,1;65,6;5
Customer D;COMPETITION 15;2018-46;43416;43422;6,15;68,33333333;10;0,9;61,5;6
Customer D;COMPETITION 15;2018-47;43423;43429;4,038461538;40,38461538;13;1,3;52,5;4
Customer D;COMPETITION 15;2018-48;43430;43436;5,953846154;64,5;13;1,2;77,4;6
Customer D;COMPETITION 15;2018-49;43437;43443;5,014285714;70,2;7;0,5;35,1;3
Customer D;COMPETITION 15;2018-50;43444;43450;5,68;71;5;0,4;28,4;2
Customer D;COMPETITION 15;2018-51;43451;43457;4,733333333;47,33333333;9;0,9;42,6;3
Customer D;COMPETITION 15;2018-52;43458;43464;6,085714286;71;7;0,6;42,6;3
Customer D;COMPETITION 15;2019-01;43465;43471;3,9;46,8;6;0,5;23,4;4
Customer D;COMPETITION 15;2019-02;43472;43478;4,85;48,5;6;0,6;29,1;5
Customer D;COMPETITION 15;2019-03;43479;43485;4,45;44,5;2;0,2;8,9;1
Customer D;COMPETITION 15;2019-04;43486;43492;5,1;51;3;0,3;15,3;2
Customer D;COMPETITION 15;2019-05;43493;43499;4,233333333;42,33333333;3;0,3;12,7;2
Customer D;COMPETITION 15;2019-06;43500;43506;6,983333333;69,83333333;6;0,6;41,9;3
Customer D;COMPETITION 15;2019-07;43507;43513;5,916666667;71;6;0,5;35,5;4
Customer D;COMPETITION 15;2019-09;43521;43527;6,1;61;1;0,1;6,1;2
Customer D;COMPETITION 15;2019-10;43528;43534;6,1;61;2;0,2;12,2;2
